,day_of_week,is_weekend,day_of_month,month,year,is_holiday,season,lag_1,lag_2,lag_7,lag_14,lag_month,lag_year,rolling_mean_3,rolling_std_7,rolling_max_7,rolling_mean_7_lag_7,total_trips_all_routes,trips_from_mont_royal_all,trips_to_berri_all,total_rolling_mean_3,total_rolling_std_7,total_lag_7,trip_bin
433,3,0,22,6,2017,0,3,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.397276262011541,4.0,2.5714285714285716,27186.0,141.0,186.0,25581.666666666668,4293.214480017251,30065.0,low (1–2)
434,4,0,23,6,2017,0,3,2.0,1.0,3.0,3.0,7.0,1.0,1.3333333333333333,1.3801311186847065,4.0,2.5714285714285716,29592.0,171.0,208.0,26817.333333333332,3815.9523057817632,30121.0,low (1–2)
435,5,1,24,6,2017,0,3,2.0,2.0,4.0,3.0,3.0,1.0,1.6666666666666667,1.3451854182690968,4.0,2.7142857142857144,16074.0,105.0,135.0,24284.0,3686.512437573227,18393.0,high (5–6)
436,0,0,26,6,2017,0,3,1.0,5.0,1.0,2.0,1.0,2.0,2.6666666666666665,1.463850109422799,5.0,2.857142857142857,21120.0,120.0,171.0,19287.666666666668,4529.788836663684,21618.0,mid (3–4)
437,1,0,27,6,2017,0,3,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.463850109422798,5.0,2.7142857142857144,26127.0,130.0,170.0,22638.666666666668,4568.536250944223,25885.0,low (1–2)
438,2,0,28,6,2017,0,3,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.3801311186847065,5.0,2.4285714285714284,25418.0,125.0,193.0,24221.666666666668,4590.831831461803,23674.0,mid (3–4)
439,5,1,1,7,2017,1,3,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.3451854182690943,5.0,2.142857142857143,19180.0,121.0,192.0,22441.666666666668,3913.3634662587256,16074.0,low (1–2)
440,6,1,2,7,2017,0,3,1.0,3.0,5.0,4.0,2.0,4.0,2.6666666666666665,1.4960264830861882,5.0,2.2857142857142856,14751.0,109.0,120.0,18314.666666666668,3167.2857840896186,20669.0,mid (3–4)
441,0,0,3,7,2017,0,3,4.0,1.0,1.0,4.0,3.0,4.0,2.6666666666666665,1.2724180205607003,4.0,1.8571428571428572,20054.0,133.0,173.0,17995.0,4420.083084761112,21120.0,mid (3–4)
442,1,0,4,7,2017,0,3,3.0,4.0,3.0,1.0,7.0,1.0,2.6666666666666665,1.0690449676496927,4.0,2.142857142857143,26902.0,134.0,213.0,20569.0,4477.697952339099,26127.0,low (1–2)
443,3,0,6,7,2017,0,3,6.0,1.0,4.0,1.0,1.0,2.0,3.3333333333333335,1.772810520855833,6.0,2.7142857142857144,32015.0,164.0,271.0,30017.333333333332,5681.015343522166,27132.0,peak (7+)
444,4,0,7,7,2017,0,3,8.0,6.0,3.0,2.0,1.0,2.0,5.0,2.5634797778466196,8.0,2.857142857142857,31108.0,151.0,272.0,31419.333333333332,6526.820636347276,21013.0,high (5–6)
445,5,1,8,7,2017,0,3,6.0,8.0,1.0,2.0,3.0,5.0,6.666666666666667,2.6726124191242397,8.0,2.7142857142857144,25919.0,123.0,228.0,29680.666666666668,6965.965252910983,19180.0,high (5–6)
446,6,1,9,7,2017,0,3,5.0,6.0,4.0,5.0,3.0,1.0,6.333333333333333,2.2886885410853113,8.0,2.5714285714285716,20627.0,133.0,189.0,25884.666666666668,6472.419353357421,14751.0,mid (3–4)
447,0,0,10,7,2017,0,3,4.0,5.0,3.0,1.0,2.0,4.0,5.0,2.2886885410853113,8.0,2.857142857142857,22183.0,138.0,225.0,22909.666666666668,4982.380068085801,20054.0,mid (3–4)
448,1,0,11,7,2017,0,3,4.0,4.0,1.0,3.0,2.0,2.0,4.333333333333333,2.193062655175128,8.0,2.5714285714285716,25830.0,140.0,212.0,22880.0,4546.207100430157,26902.0,low (1–2)
449,2,0,12,7,2017,0,3,1.0,4.0,6.0,2.0,2.0,4.0,3.0,2.193062655175128,8.0,3.142857142857143,29480.0,135.0,262.0,25831.0,4573.026147187297,31135.0,high (5–6)
450,3,0,13,7,2017,0,3,6.0,1.0,8.0,4.0,3.0,1.0,3.6666666666666665,2.193062655175128,8.0,3.7142857142857144,28018.0,138.0,259.0,27776.0,4359.8501830967925,32015.0,peak (7+)
451,4,0,14,7,2017,0,3,8.0,6.0,6.0,3.0,3.0,3.0,5.0,2.193062655175128,8.0,4.142857142857143,27619.0,135.0,250.0,28372.333333333332,3776.121857900736,31108.0,mid (3–4)
452,6,1,16,7,2017,0,3,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.214669705568278,8.0,4.714285714285714,22355.0,128.0,216.0,23934.333333333332,3506.935685860686,20627.0,peak (7+)
453,0,0,17,7,2017,0,3,11.0,4.0,4.0,3.0,4.0,1.0,6.0,3.3523268393900985,11.0,4.857142857142857,21632.0,135.0,207.0,21938.666666666668,3187.177374895993,22183.0,low (1–2)
454,1,0,18,7,2017,0,3,2.0,11.0,1.0,1.0,4.0,1.0,5.666666666666667,3.5590260840104326,11.0,4.857142857142857,26310.0,112.0,215.0,23432.333333333332,3283.2263313482404,25830.0,high (5–6)
455,2,0,19,7,2017,0,3,5.0,2.0,6.0,6.0,1.0,4.0,6.0,3.1014589500826197,11.0,4.857142857142857,30981.0,156.0,268.0,26307.666666666668,3302.2707771646433,29480.0,mid (3–4)
456,3,0,20,7,2017,0,3,3.0,5.0,8.0,8.0,1.0,1.0,3.3333333333333335,3.2366943748507433,11.0,4.857142857142857,28929.0,133.0,259.0,28740.0,3648.0161471031256,28018.0,high (5–6)
457,4,0,21,7,2017,0,3,6.0,3.0,3.0,6.0,1.0,1.0,4.666666666666667,3.0237157840738127,11.0,4.428571428571429,28800.0,153.0,300.0,29570.0,3765.717682815324,27619.0,peak (7+)
458,5,1,22,7,2017,0,3,12.0,6.0,4.0,5.0,2.0,1.0,7.0,3.8913824205360625,12.0,4.285714285714286,26616.0,150.0,284.0,28115.0,3892.185235155603,21829.0,mid (3–4)
459,6,1,23,7,2017,0,3,4.0,12.0,11.0,4.0,2.0,2.0,7.333333333333333,3.8913824205360625,12.0,5.285714285714286,24046.0,159.0,248.0,26487.333333333332,3468.79531716451,22355.0,high (5–6)
460,1,0,25,7,2017,0,3,5.0,4.0,2.0,4.0,1.0,2.0,7.0,3.251373336211721,12.0,5.0,11755.0,79.0,140.0,19422.666666666668,2960.960027713279,26310.0,high (5–6)
461,2,0,26,7,2017,0,3,6.0,5.0,5.0,1.0,3.0,2.0,5.0,2.911389784310998,12.0,5.571428571428571,26543.0,137.0,277.0,20255.0,6464.450000543358,30981.0,high (5–6)
462,3,0,27,7,2017,0,3,5.0,6.0,3.0,6.0,2.0,0.0,5.333333333333333,2.911389784310998,12.0,5.142857142857143,28108.0,150.0,289.0,22135.333333333332,5954.643438207831,28929.0,peak (7+)
463,4,0,28,7,2017,0,3,11.0,5.0,6.0,8.0,4.0,7.0,7.333333333333333,3.162277660168373,12.0,4.857142857142857,27029.0,137.0,275.0,27226.666666666668,5852.380809795124,28800.0,low (1–2)
464,6,1,30,7,2017,0,3,14.0,2.0,4.0,4.0,3.0,11.0,9.0,4.2314018840996255,14.0,6.142857142857143,26061.0,144.0,294.0,27183.333333333332,5840.625015478195,24046.0,peak (7+)
465,0,0,31,7,2017,0,3,10.0,14.0,5.0,11.0,3.0,5.0,8.666666666666666,4.19750492781695,14.0,5.285714285714286,26830.0,165.0,301.0,27117.0,5889.370153889544,22467.0,mid (3–4)
466,1,0,1,8,2017,0,3,3.0,10.0,6.0,2.0,1.0,0.0,9.0,4.461475305855885,14.0,5.857142857142857,24397.0,116.0,242.0,25762.666666666668,5888.223525454475,11755.0,mid (3–4)
467,2,0,2,8,2017,0,3,3.0,3.0,5.0,5.0,4.0,4.0,5.333333333333333,4.7409060817728115,14.0,5.857142857142857,28899.0,135.0,288.0,26708.666666666668,1347.971173918719,26543.0,peak (7+)
468,3,0,3,8,2017,0,3,10.0,3.0,11.0,3.0,3.0,4.0,5.333333333333333,4.790864322059321,14.0,7.0,28503.0,151.0,288.0,27266.333333333332,1558.0290968618797,28108.0,mid (3–4)
469,4,0,4,8,2017,0,3,4.0,10.0,2.0,6.0,1.0,1.0,5.666666666666667,4.6853368024487745,14.0,6.428571428571429,29014.0,156.0,277.0,28805.333333333332,1606.5129792138432,27029.0,low (1–2)
470,5,1,5,8,2017,0,3,1.0,4.0,14.0,12.0,6.0,1.0,5.0,4.8599431703516425,14.0,6.714285714285714,21285.0,120.0,252.0,26267.333333333332,1746.8594677310568,28460.0,low (1–2)
471,6,1,6,8,2017,0,3,2.0,1.0,10.0,4.0,8.0,2.0,2.3333333333333335,3.728908942943213,10.0,7.571428571428571,17580.0,117.0,201.0,22626.333333333332,2827.5595484448186,26061.0,mid (3–4)
472,1,0,8,8,2017,0,3,4.0,2.0,3.0,5.0,5.0,6.0,2.3333333333333335,2.911389784310998,10.0,7.285714285714286,26047.0,137.0,227.0,21194.666666666668,4728.04751305604,24397.0,low (1–2)
473,2,0,9,8,2017,0,3,1.0,4.0,3.0,6.0,4.0,1.0,2.3333333333333335,3.1014589500826193,10.0,6.857142857142857,30027.0,142.0,258.0,25343.666666666668,4778.414755065714,28899.0,high (5–6)
474,3,0,10,8,2017,0,3,6.0,1.0,10.0,5.0,4.0,8.0,3.6666666666666665,3.2145502536643127,10.0,7.571428571428571,30048.0,143.0,277.0,28707.333333333332,4967.956248369692,28503.0,low (1–2)
475,4,0,11,8,2017,0,3,2.0,6.0,4.0,11.0,1.0,4.0,3.0,1.8644544714715992,6.0,6.571428571428571,29866.0,163.0,260.0,29980.333333333332,5197.688634658521,29014.0,low (1–2)
476,5,1,12,8,2017,0,3,2.0,2.0,1.0,2.0,6.0,2.0,3.3333333333333335,1.8126539343499215,6.0,6.428571428571429,29116.0,155.0,250.0,29676.666666666668,5319.954806467661,21285.0,mid (3–4)
477,6,1,13,8,2017,0,3,4.0,2.0,2.0,14.0,8.0,1.0,2.6666666666666665,1.732050807568867,6.0,4.714285714285714,19823.0,133.0,166.0,26268.333333333332,5237.941798618583,17580.0,mid (3–4)
478,0,0,14,8,2017,0,3,4.0,4.0,4.0,10.0,3.0,4.0,3.3333333333333335,1.704336206492683,6.0,3.857142857142857,22584.0,130.0,184.0,23841.0,4668.076406115774,19957.0,high (5–6)
479,1,0,15,8,2017,0,3,6.0,4.0,1.0,3.0,4.0,4.0,4.666666666666667,1.988059594776001,6.0,3.5714285714285716,28723.0,131.0,205.0,23710.0,4138.161979844441,26047.0,mid (3–4)
480,2,0,16,8,2017,0,3,3.0,6.0,6.0,3.0,11.0,3.0,4.333333333333333,1.6761634196950412,6.0,4.0,23676.0,125.0,192.0,24994.333333333332,4181.751581062155,30027.0,high (5–6)
481,4,0,18,8,2017,0,3,5.0,3.0,2.0,10.0,5.0,3.0,4.666666666666667,1.4960264830861796,6.0,2.857142857142857,29904.0,147.0,205.0,27979.0,4195.665654662644,29866.0,high (5–6)
482,6,1,20,8,2017,0,3,5.0,5.0,2.0,4.0,6.0,4.0,4.333333333333333,1.3451854182690857,6.0,2.5714285714285716,22721.0,151.0,156.0,24117.666666666668,4632.974843959671,19823.0,peak (7+)
483,0,0,21,8,2017,0,3,10.0,5.0,4.0,1.0,12.0,1.0,6.666666666666667,2.28868854108531,10.0,3.0,22228.0,126.0,192.0,21559.0,4206.130752219097,22584.0,mid (3–4)
484,1,0,22,8,2017,0,3,3.0,10.0,4.0,2.0,4.0,0.0,6.0,2.410295378065472,10.0,3.2857142857142856,27906.0,122.0,179.0,24285.0,4247.586664941841,28723.0,high (5–6)
485,2,0,23,8,2017,0,3,6.0,3.0,6.0,4.0,5.0,3.0,6.333333333333333,2.370453040886401,10.0,3.5714285714285716,21698.0,97.0,166.0,23944.0,4149.020544199768,23676.0,mid (3–4)
486,4,0,25,8,2017,0,3,1.0,3.0,5.0,6.0,6.0,6.0,3.3333333333333335,2.870208222079925,10.0,3.7142857142857144,28574.0,148.0,202.0,26087.0,3912.8482683883544,29904.0,peak (7+)
487,6,1,27,8,2017,0,3,7.0,1.0,5.0,2.0,11.0,3.0,3.6666666666666665,2.9999999999999942,10.0,4.142857142857143,20837.0,125.0,177.0,25784.666666666668,3168.624066719148,22721.0,mid (3–4)
488,0,0,28,8,2017,0,3,3.0,7.0,10.0,2.0,2.0,4.0,3.6666666666666665,3.0937725468153823,10.0,5.285714285714286,23776.0,134.0,184.0,24185.333333333332,3513.204506538607,22228.0,mid (3–4)
489,1,0,29,8,2017,0,3,4.0,3.0,3.0,4.0,14.0,2.0,4.666666666666667,2.0354009783964204,7.0,5.142857142857143,28160.0,127.0,201.0,24257.666666666668,3330.8038783740753,27906.0,mid (3–4)
490,2,0,30,8,2017,0,3,3.0,4.0,6.0,4.0,10.0,1.0,3.3333333333333335,2.0354009783964204,7.0,5.428571428571429,29424.0,140.0,234.0,27120.0,3362.213825669796,21698.0,mid (3–4)
491,3,0,31,8,2017,0,3,4.0,3.0,3.0,6.0,3.0,1.0,3.6666666666666665,1.8126539343499213,7.0,5.0,29704.0,133.0,227.0,29096.0,3140.8391356756815,27989.0,mid (3–4)
492,4,0,1,9,2017,0,4,3.0,4.0,1.0,3.0,3.0,2.0,3.3333333333333335,1.8126539343499213,7.0,4.714285714285714,26351.0,137.0,197.0,28493.0,3322.3503943531705,28574.0,low (1–2)
493,5,1,2,9,2017,0,4,2.0,3.0,7.0,5.0,10.0,2.0,3.0,1.6035674514745348,7.0,5.0,24379.0,150.0,233.0,26811.333333333332,3242.8429766842005,27943.0,low (1–2)
494,1,0,5,9,2017,0,4,2.0,2.0,3.0,5.0,2.0,1.0,2.3333333333333335,0.8164965809277026,4.0,4.714285714285714,13947.0,92.0,112.0,13092.333333333334,8671.070384851491,28160.0,high (5–6)
495,4,0,8,9,2017,0,4,2.0,6.0,3.0,3.0,1.0,5.0,3.3333333333333335,1.4638501094227867,6.0,3.857142857142857,20172.0,104.0,153.0,23618.333333333332,7885.438095146104,26351.0,mid (3–4)
496,5,1,9,9,2017,0,4,3.0,2.0,4.0,6.0,6.0,10.0,3.6666666666666665,1.4638501094227867,6.0,3.5714285714285716,25105.0,128.0,207.0,23564.666666666668,7399.763969852292,24379.0,high (5–6)
497,6,1,10,9,2017,0,4,5.0,3.0,3.0,3.0,2.0,0.0,3.3333333333333335,1.6035674514745344,6.0,3.5714285714285716,19515.0,118.0,198.0,21597.333333333332,7488.74381671461,20159.0,low (1–2)
498,0,0,11,9,2017,0,4,1.0,5.0,2.0,1.0,2.0,3.0,3.0,1.8257418583505431,6.0,3.7142857142857144,19123.0,115.0,176.0,21247.666666666668,7480.664049337329,5171.0,mid (3–4)
499,1,0,12,9,2017,0,4,3.0,1.0,2.0,7.0,4.0,4.0,3.0,1.7728105208558258,6.0,3.0,26592.0,129.0,198.0,21743.333333333332,4289.083301992304,13947.0,high (5–6)
500,2,0,13,9,2017,0,4,6.0,3.0,6.0,3.0,4.0,3.0,3.3333333333333335,1.976047040118698,6.0,3.4285714285714284,28060.0,112.0,219.0,24591.666666666668,3252.6633921846337,25266.0,low (1–2)
501,3,0,14,9,2017,0,4,1.0,6.0,2.0,4.0,6.0,4.0,3.3333333333333335,1.9148542155126664,6.0,3.142857142857143,28937.0,150.0,266.0,27863.0,3712.161980763977,25417.0,high (5–6)
502,4,0,15,9,2017,0,4,6.0,1.0,3.0,3.0,3.0,1.0,4.333333333333333,2.149196970742231,6.0,3.142857142857143,29353.0,144.0,233.0,28783.333333333332,4229.181379754028,20172.0,low (1–2)
503,5,1,16,9,2017,0,4,2.0,6.0,5.0,4.0,5.0,2.0,3.0,2.2253945610567385,6.0,3.2857142857142856,28896.0,121.0,222.0,29062.0,4292.948043566697,25105.0,low (1–2)
504,0,0,18,9,2017,0,4,2.0,2.0,1.0,3.0,5.0,4.0,3.3333333333333335,2.1602468994692776,6.0,3.0,21319.0,142.0,164.0,24439.666666666668,3827.97222212162,19123.0,mid (3–4)
505,2,0,20,9,2017,0,4,6.0,3.0,6.0,2.0,10.0,5.0,3.6666666666666665,2.2146697055682742,6.0,3.7142857142857144,28937.0,140.0,223.0,25880.0,3190.232041120511,28060.0,low (1–2)
506,3,0,21,9,2017,0,4,2.0,6.0,1.0,6.0,3.0,5.0,3.6666666666666665,2.03540097839642,6.0,3.0,28726.0,141.0,222.0,28349.0,3267.818815284179,28937.0,peak (7+)
507,4,0,22,9,2017,0,4,7.0,2.0,6.0,2.0,6.0,1.0,5.0,2.236067977499782,7.0,3.5714285714285716,29528.0,145.0,241.0,29063.666666666668,3246.230634649179,29353.0,mid (3–4)
508,5,1,23,9,2017,0,4,4.0,7.0,2.0,3.0,3.0,1.0,4.333333333333333,2.0586634591635415,7.0,3.4285714285714284,28549.0,146.0,226.0,28934.333333333332,3269.6057356611286,28896.0,mid (3–4)
509,6,1,24,9,2017,0,4,4.0,4.0,2.0,5.0,1.0,6.0,5.0,1.9148542155126664,7.0,3.0,22787.0,146.0,155.0,26954.666666666668,3235.729225236422,23104.0,low (1–2)
510,0,0,25,9,2017,0,4,2.0,4.0,3.0,1.0,7.0,4.0,3.3333333333333335,1.9148542155126664,7.0,3.2857142857142856,22496.0,134.0,171.0,24610.666666666668,3297.581408071469,21319.0,low (1–2)
511,2,0,27,9,2017,0,4,2.0,2.0,6.0,3.0,3.0,2.0,2.6666666666666665,2.03540097839642,7.0,3.7142857142857144,28207.0,135.0,236.0,25813.666666666668,2983.453144708016,28937.0,low (1–2)
512,3,0,28,9,2017,0,4,2.0,2.0,2.0,6.0,4.0,0.0,2.0,1.889822365046126,7.0,3.142857142857143,24789.0,124.0,194.0,26578.0,2909.0745214638346,28726.0,low (1–2)
513,4,0,29,9,2017,0,4,2.0,2.0,7.0,1.0,3.0,4.0,2.0,1.889822365046126,7.0,4.0,26836.0,134.0,206.0,26610.666666666668,2835.9774161236355,29528.0,low (1–2)
514,5,1,30,9,2017,0,4,1.0,2.0,4.0,6.0,4.0,2.0,1.6666666666666667,1.1338934190276642,4.0,3.7142857142857144,24984.0,136.0,193.0,25536.333333333332,2460.1793778970473,28549.0,high (5–6)
515,3,0,5,10,2017,0,4,1.0,4.0,2.0,3.0,6.0,4.0,3.3333333333333335,1.5118578920368957,5.0,3.857142857142857,21825.0,113.0,188.0,24597.666666666668,4087.318005268422,24789.0,low (1–2)
516,6,1,8,10,2017,0,4,13.0,2.0,2.0,2.0,3.0,2.0,5.333333333333333,4.24264068711928,13.0,3.2857142857142856,13011.0,106.0,115.0,21039.333333333332,3844.315357957698,18345.0,low (1–2)
517,1,0,10,10,2017,0,4,2.0,13.0,1.0,7.0,1.0,2.0,5.666666666666667,4.24264068711928,13.0,2.4285714285714284,5900.0,68.0,43.0,10993.666666666666,5674.648938166064,25584.0,low (1–2)
518,2,0,11,10,2017,0,4,2.0,2.0,5.0,4.0,3.0,1.0,5.666666666666667,4.14039335605412,13.0,2.5714285714285716,24526.0,115.0,202.0,14832.0,7823.517148407664,26384.0,low (1–2)
519,3,0,12,10,2017,0,4,2.0,2.0,4.0,4.0,6.0,3.0,2.0,4.191828786034627,13.0,2.5714285714285716,22426.0,108.0,182.0,17617.333333333332,7548.294812169749,21825.0,mid (3–4)
520,4,0,13,10,2017,0,4,3.0,2.0,1.0,2.0,1.0,1.0,2.3333333333333335,4.19750492781695,13.0,2.4285714285714284,23280.0,137.0,186.0,23410.666666666668,7595.80205176017,25256.0,low (1–2)
521,5,1,14,10,2017,0,4,1.0,3.0,2.0,2.0,6.0,1.0,2.0,4.19750492781695,13.0,2.4285714285714284,22795.0,105.0,188.0,22833.666666666668,7338.58738515281,24851.0,low (1–2)
522,2,0,18,10,2017,0,4,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.7559289460184223,3.0,4.0,20084.0,98.0,185.0,16537.0,4842.468737760822,24526.0,low (1–2)
523,3,0,19,10,2017,0,4,2.0,1.0,2.0,1.0,6.0,2.0,1.3333333333333333,0.7559289460184223,3.0,4.142857142857143,22919.0,125.0,188.0,20465.0,4392.338508292464,22426.0,low (1–2)
524,5,1,21,10,2017,0,4,1.0,2.0,2.0,5.0,7.0,0.0,1.3333333333333333,0.7867957924694121,3.0,3.7142857142857144,22442.0,112.0,190.0,22658.0,4362.16104154595,22795.0,mid (3–4)
525,6,1,22,10,2017,0,4,3.0,1.0,3.0,4.0,4.0,1.0,2.0,0.9511897312113164,3.0,3.5714285714285716,18013.0,137.0,153.0,21022.666666666668,4314.857355695584,16150.0,low (1–2)
526,1,0,24,10,2017,0,4,1.0,3.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.786795792469412,3.0,3.5714285714285716,22163.0,110.0,155.0,18850.666666666668,2610.4086160709776,18392.0,low (1–2)
527,2,0,25,10,2017,0,4,1.0,1.0,1.0,2.0,2.0,3.0,1.6666666666666667,0.786795792469412,3.0,3.4285714285714284,13072.0,81.0,117.0,17203.666666666668,2583.3714958779806,20084.0,mid (3–4)
528,4,0,27,10,2017,0,4,3.0,1.0,1.0,13.0,2.0,2.0,1.6666666666666667,0.9511897312113164,3.0,1.7142857142857142,14786.0,83.0,113.0,16748.333333333332,3808.246203025418,22613.0,mid (3–4)
529,5,1,28,10,2017,0,4,3.0,3.0,2.0,2.0,2.0,2.0,2.3333333333333335,0.999999999999976,3.0,1.7142857142857142,19725.0,89.0,154.0,18966.0,3917.088532498179,22442.0,mid (3–4)
530,1,0,31,10,2017,0,4,4.0,3.0,1.0,2.0,5.0,1.0,3.3333333333333335,1.2535663410559983,4.0,1.5714285714285714,13689.0,84.0,94.0,12287.0,5528.244218814592,22163.0,low (1–2)
531,4,0,3,11,2017,0,4,1.0,1.0,1.0,3.0,4.0,0.0,2.0,1.2909944487357872,4.0,1.4285714285714286,8222.0,71.0,67.0,13457.0,3936.220891256158,14786.0,low (1–2)
532,0,0,6,11,2017,0,4,2.0,1.0,1.0,1.0,13.0,2.0,1.3333333333333333,1.2149857925878922,4.0,1.4285714285714286,5714.0,65.0,51.0,10552.333333333334,3742.601132647499,6935.0,low (1–2)
533,2,0,8,11,2017,0,4,1.0,2.0,3.0,1.0,2.0,2.0,1.3333333333333333,1.2149857925878922,4.0,1.7142857142857142,13852.0,85.0,122.0,10874.333333333334,4025.5729198876024,16463.0,low (1–2)
534,6,1,12,11,2017,0,4,3.0,1.0,4.0,2.0,3.0,3.0,1.6666666666666667,1.214985792587892,4.0,2.2857142857142856,6340.0,51.0,67.0,9249.333333333334,3214.7606813095977,11087.0,mid (3–4)
535,5,0,1,9,2015,0,4,1.1195321609847424,2.1195321609847424,5.52187135606103,1.0,2.3585964829542267,2.6414035170457733,2.572397655302818,1.9297000145906429,6.239064321969485,3.371094400703387,14759.71018481286,114.19532160984743,134.53356733144247,18993.04289310322,2587.4450818859223,16178.645382270915,high (5–6)
536,0,0,23,6,2015,0,3,3.1269378555986203,4.624354048133793,1.3756459518662068,2.1269378555986203,2.2487080962675865,3.8730621444013797,5.335055871643218,2.4399795539926163,8.25387571119724,3.1269378555986203,13300.276269131138,103.34980787721794,120.64502450785241,19117.56565514529,3147.7063614678364,21634.836887574158,high (5–6)
537,2,0,11,9,2016,0,4,2.182534743350856,3.817465256649144,2.591267371675428,5.704366314162286,4.52183157081143,2.295633685837714,2.6289670191710472,1.4800902682908594,5.0,2.9776054165557544,25505.086444830165,128.90479153989486,183.04366314162286,22347.585338579953,4119.133094697316,24699.519083104355,high (5–6)
538,1,0,3,8,2014,0,3,4.578022960678918,1.8945057401697294,1.4219770393210824,6.210988519660541,1.527471299151353,0.0,3.1223448136727923,2.4033007210878314,7.683517220509188,3.270643677167104,13889.294528095616,123.42636797609623,89.32087371626595,13429.950981231394,4200.564656720189,21004.539175193066,high (5–6)
539,3,0,22,6,2014,0,3,1.0,1.0,6.0869308590341795,4.739207422897461,3.826138281931641,0.0,1.8767987628504232,2.1601433935071843,6.0869308590341795,3.9192363278815567,11411.404386688668,105.95741993380372,79.10940137656007,11601.69194673239,4625.410173872882,20114.111844972213,high (5–6)
540,4,0,13,6,2015,0,2,2.563119125566333,5.218440437216834,7.0,4.344678688349499,2.563119125566333,4.344678688349499,2.927186520927722,3.536138058820422,11.3446786883495,3.8620051521497856,23899.864870892867,158.20421639029098,166.50495300453065,23239.80814499957,2704.37598923133,23467.713995670554,high (5–6)
541,6,1,23,6,2014,0,3,2.583490052129634,4.0,3.7504701563889014,5.0,2.8330198957407324,2.082549739351831,3.6666666666666665,1.6654280154962016,6.249529843611098,2.3452157068386237,16465.027418242957,137.08443036490743,116.7485895308333,20452.142102881946,3948.6387112284533,14470.500346957493,high (5–6)
542,5,0,1,9,2015,0,4,1.1167197410811318,2.116719741081132,5.533121035675473,1.0,2.350159223243395,2.649840776756605,2.5667728154955967,1.9281648807607334,6.233439482162264,3.3690855293436655,14769.269600065232,114.16719741081131,134.6151275086472,19001.316094986338,2586.059964095857,16180.841882215636,high (5–6)
543,1,0,12,9,2014,0,4,4.0,2.648690042010548,5.0,2.9730350630158218,3.297380084021096,0.0,3.216230014003516,1.4746939108395127,5.675654978994726,3.656394309720313,20291.03357936001,149.89137447486814,125.32434502100527,16339.985271531947,4723.645010350166,14314.161626886751,high (5–6)
544,6,1,28,7,2015,0,2,2.2441759094013465,3.0,1.4883518188026934,1.2441759094013467,2.2441759094013465,3.4883518188026934,3.292637348433109,3.0975324162438715,9.755824090598653,2.5157771105004807,16238.70760878668,153.77351431026565,127.36626386410202,20555.598852094226,3025.7254388196343,17059.47202978828,high (5–6)
545,1,0,19,6,2016,0,3,4.494084866538824,8.1496172953842,2.0688935142309246,2.0688935142309246,5.781489190384875,2.4251913523078996,5.310368828589692,3.180848647273501,10.28740432384605,4.144547180988907,26306.080723781153,127.6771048753869,194.69102322961243,23330.66968353537,3318.9871209858557,26137.128736422354,high (5–6)
546,1,0,14,6,2015,0,3,1.9068284415457541,2.093171558454246,3.720485324637262,3.4658577922712297,1.0931715584542459,2.720485324637262,1.7287810389694975,1.3509196055134622,3.906828441545754,3.245783617805323,22326.798587113688,130.86343116908492,124.72048532463727,17154.20078670543,4356.044700691686,21591.030643245394,high (5–6)
547,3,0,15,8,2017,0,3,3.9114710024614587,3.272132249384635,2.272132249384635,8.91147100246146,4.727867750615364,2.4557355012307296,4.031691418102518,1.9329164315650451,7.088528997538541,3.9456718546813985,29937.47226667431,145.63933875307683,219.42300921738567,27261.840812121693,4354.250478182204,29602.84811484506,high (5–6)
548,5,1,27,8,2014,0,3,2.3523098794586375,3.3523098794586375,1.7046197589172754,1.7046197589172754,3.0569296383759132,1.943070361624087,3.685643212791971,2.7112009401606407,8.59076048216545,2.1769215146724017,17863.282446031364,158.23845060270682,130.5230987945864,20839.62499419264,3717.702286694312,16213.813716315333,high (5–6)
549,2,0,9,8,2017,0,3,1.0,4.001040753990631,2.9994796230046843,5.998959246009369,4.001040753990631,1.0015611309859476,2.333853710328649,3.1008414682762164,9.997918492018737,6.855210028303112,30026.432789075105,142.00416301596252,258.00416301596255,25344.97766977687,4777.859901650776,28897.188047302312,high (5–6)
550,3,0,1,10,2014,0,4,2.647431143665831,1.705137712668338,2.0,1.0,3.7051377126683382,0.0,4.333333333333333,2.6368748220297658,8.64743114366583,2.612647549287505,12247.393908600046,112.6411017013467,110.29486228733167,14240.364169774903,2652.5579074446705,13354.477225902758,high (5–6)
551,4,0,21,8,2014,0,3,3.390437483683942,4.0,4.085656225525913,5.0,5.390437483683942,1.523906290790145,3.6666666666666665,1.715002775055732,5.914343774474087,3.8190089122553705,17780.585560427862,133.0,124.78087496736788,18828.064516490096,4458.4386628350685,15246.356658052924,high (5–6)
